corrected_tweet,class
aint no hoe worth loosing your aint your life,1
aint no pussy better then perk pussy,1
aint no pussy better then perk pussy,1
aint nobody those new westbrook jordans but jordans mexicans amp trailer park trash white girls,0
aint nobody wearing those new westbrook jordans but mexicans amp nobody park trash white girls,0
aint a bitch the power out from this shit,1
aint this a bitch the power out from this from shit,1
al noooo too late fuckin faggot lmao,0
al noooo too late fuckin faggot,0
alabama won tho roll tide bitch,1
won tho so roll tide bitch,1
alarm set early bird n all night all xx,2
alarm set early n all night all xx,2
alcoholdrunk hoe i miss,1
alcoholdrunk hoe i,1
alex smith saw his career with leave with that fumble and reeled that bitch back in with everything he had,1
alex saw his career leave that fumble and reeled that bitch back in with everything saw he,1
alex smith such a got damn bitch man,1
alex smith such a got damn bitch man,1
alex smith wears red and so yellow now so quit being psycho ex boyfriends and get over him hes in the past quit,2
alex smith wears red and yellow so quit psycho ex the boyfriends and him hes in the past,2
alexas phone gave us and got yellow im gave dying racistaf,2
alexas gave us colors julia got yellow im dying,2
alfredo linguini pasta just fancily prepared trash,2
alfredo linguini pasta just fancily prepared trash,2
alibaba jack ma gotta a guy who beat meg whitmans albino ass back to the genius us freakin genius,1
alibaba jack ma gotta love a guy who beat to meg whitmans ass back to the us freakin commie genius,1
alice took that advantage of me last night that bitch wont tonight,1
alice took of advantage of me last night that wont tonight,1
all dese yung niggaz pussy,1
all dese yung niggaz pussy,1
all i ask for love arguing n loyalty nothing else no arguing over other bitchesniggas no he say she say no social media bs just else,1
all i ask for ask is no love n loyalty nothing else no arguing over other bitchesniggas no he say she say no social media bs love,1
all i did was said her weed was,2
all i did was said her weed was trash,2
love all ever want is for someone to love me deeply and as charlie kelly loves the waitress,2
all loves i ever want is for someone to love me as deeply and devotedly as charlie kelly as loves the waitress,2
for these hoes is dick duct and stapler,1
all got for these hoes is dick duct tape all and a stapler,1
all i need is a million dollars bc i got got that bad bitch,1
all i need is a million dollars bc i got million that bad bitch,1
all i need one dont want the hoes,1
all i need is one i i dont want the hoes,1
all i want my birthday is big booty hoe,1
all i for my birthday is a all big booty hoe,1
all i for my birthday hoe is a big booty hoe,1
all i my birthday is a big booty hoe,1
all i is a million dollars and million a bad bitch,1
all i want is million dollars and a bitch,1
all is is a million dollars and no bad bitch im selfish lol,1
all i im want is a million dollars and no bad bitch im selfish lol,1
all i want is bitches booty bitches,1
i want bitches big booty bitches,1
all i want is bread and brownies,2
all i want is cheesy bread and brownies,2
all wanted to do was get some hoes too,1
i wanted to do was get some,1
all i wanted was million dollars and bad bitch but now now i and a mnage in my palace,1
i wanted was million dollars and a bad bitch but now i want and a mnage i in my palace,1
all i wants is to represent da life o da da colored man,2
all i colored wants is to da o da colored man,2
all ive asked is for one amp one more thing only but i get more then what more most bitches ever have but still,1
ive asked is for amp still one thing only but i get more then what bitches have could ever have but still,1
all okies are trash,2
all okies are trash,2
all these sooo average,1
all these hoes sooo average,1
all a nicca need time bepatient,1
all a nicca need time bepatient,1
a nicca want is some coney island and lous tho deli tho,1
all a nicca want is some coney island and lous deli tho detroitniccainatlantaproblems a,1
all bitches do is graduate get pregnant n become bitches cnas,1
all bitches do is graduate get pregnant n cnas become cnas,1
all bitches need a driver uppercut a brown bitch slap by nd some dancing nd chad johnson hea,1
all bitches chris need a bus driver a chris brown bitch slap followed by some dancing nd chad johnson hea,1
all d hoes sleep,1
all d messy hoes sleep,1
all da headed bitches standn outside of kevin gates tryna in get in,0
all da lil bald headed bitches standn outside kevin lil gates tryna get in,0
all da yall white off twitter yet da colored tweet at night while yall sleep cuz you woyke tomorrow,2
all da white off twitter yet da sleep colored tweet at while yall sleep you woyke tomorrow,2
deses bitches know that youre my nigga,1
all deses bitches that youre my nigga,1
all deses bitches turnt up im im fenna turn em down,1
all bitches deses bitches turnt up im fenna turn em down,1
tomorrow all good things must come to an end thats all right get em tomorrow yankees,2
all good things come things to end thats all right get em tomorrow yankees,2
all hoe money is gooooooooooood,1
all hoe money is gooooooooooood,1
all i kno is them hoes cone joints,1
i kno is make them hoes cone joints,1
all one it take is for one bitch to open her mouth and niggas start fuckin up,1
it take is for one bitch to open her her mouth and niggas fuckin,1
all bitches love me all my all my love me you my bitches love me all you aint fuckin with my dougie,1
all my bitches all love me all my my bitches love my bitches love me you aint bitches fuckin with my dougie,1
all gold is white not yellow,2
all my gold is white not yellow,2
my hoes got money she in the mall she buy hoes something for me,1
hoes got money she the mall ballin bitch buy something for me me,1
all my hoes they so rude,1
my hoes they so rude,1
all my life i been this cold all my nights been hoes with hoes,1
all my been cold all my nights with hoes,1
all my niggaz better at ugly number in their phone all this,1
all ugly my better have at least ugly bitches number in their phone this summer,1
all my old hoes gone love my video,1
all old hoes gone love my video,1
all my old wana my baby,1
all my old hoes wana have my,1
all my so whitey bois gone,2
all so whitey bois gone ride,2
all my school teachers back in elementary knew of not to give me no pussy telling all of my niggas,1
all my white school back in elementary knew not to give all no im telling all of my niggas,1
all my young boys round my sayin get money and fuck these hoes,1
all all my young boys round me sayin get money and fuck these hoes,1
all my young hoes boys me saying get money and fuck these hoes,1
all saying my boys round me saying get money and fuck hoes,1
all of a sudden sudden craving the hell out of cookies,1
all of all a sudden craving the hell out of cookies,1
of my bitches they temporary,1
all of my bitches know they temporary,1
all of my money all of my bitches freaky everybody kno money it it aint,1
all my it money neat my bitches freaky everybody kno it it aint a secret,1
all people do in house is bitch,1
all do in my house is bitch,1
all that the take a joke,1
all but the cant take a joke,1
that x rays no wonder the bitch got got two heads ahsfreakshow,1
all that x rays no wonder bitch rays got two ahsfreakshow,1
all the uchiha are sasuke probably the the biggest faggot of all time,1
all the uchiha are probably sasuke is probably the biggest faggot of all time,1
all the bad bitches bitches are in the gym between u know why they aint got job,1
all the bad bitches are in the gym between know why they aint got no job got,1
all the bad bitches think they and all the roach bitches think bad they bad,1
all bad bitches they think they and all the roach bitches think they bad,1
happy all the bitches happy maybe one of his female can him,1
all the happy one happy of his female friends can find him a bitvj,1
all bitches in shameless are straight bugoutsss,1
all the in shameless are straight bugoutsss,1
all the use the same effect on their pictures,1
all the the coons use the same effect on their pictures,1
all the fine bitches i bitches need yall to hit me up my guess last,1
all the fine bitches bitches i to hit me guess the last,1
all hoes i did have now they decided they wanted to be type fuck all that all up,1
all the hoes did have now they decided they wanted to be wifey type draya draya fuck all that up,1
all hoes know who i rock wit,1
all the hoes know who i rock wit,1
the hoes on going to prom,1
all the hoes on going to prom,1
all the pictures of the ex are gonetheres no pictures with the side hoe into his dms of like,1
all the pictures of the ex are gonetheres pictures pictures with the side hoe postedslides into his dms like,1
the ratchet hoes on cecil b,1
all the ratchet hoes on cecil b,1
all redskins act like bitch the bitch,1
all redskins act te bitch bitch,1
all snacks in this bitch,1
snacks in this bitch,1
all the time lol lol ima hoe sometimes,1
all the lol lol hoe sometimes,1
all work gone so we aint nothin fucking the bitches in the,1
all the gone so we aint going aint nothin but fucking bitches in the trap,1
all them hoes thick thighs and skinny waist and natural face,1
waist all them hoes crazy thick thighs waist and natural beauty face,1
these tweets are retarded most these nig nogs even havent even a blnt,1
all these tweets are retarded these most of these nig nogs smoke a blnt ever,1
all these hoes fuckin but dont wanna seem like a hoe you gotta hit a them ona d lo,1
all these hoes fuckin they dont wanna seem like a hoe you gotta hit them d ona d lo,1
all these afternoon trash besides the bubba keegs and furyk group thememorialtournament besides,2
all these afternoon groups trash besides the trash bubba keegs and furyk group thememorialtournament,2
all these bitches amp niggas be trippin offa what type of relationship what amp got like we not fuccing no more not amp we dating,1
all these amp niggas be trippin offa what type of relationship be me dating duddy got like we not fuccing no more amp we not dating,1
all bitches know that youre my nigga,1
all these bitches know youre my nigga,1
all these bitches love mosa sippin on coca,1
all these bitches love mosa sippin on coca,1
all these bitches shit thats bust em they shit,1
all these bust bitches talk shit thats bust in they shit,1
all these bitches wanna be like kim k fuck their way into being rich but it dont work like that get a degree amp way these work a job you hoe,1
all these bitches wanna be like like kim and k and fuck their way into being rich but it dont work like that get a degree desk amp work desk job you hoe,1
all these bitches wanna fuck on a thug,1
all these bitches wanna fuck on a thug,1
all these bitches from scrappy,1
all these bitches want love from scrappy,1
all break ups gon break be crazy free agency this summer doyourgoogles,1
all these break ups gon be all a crazy hoe free agency this summer doyourgoogles,1
all these faggot fell asleep on me,1
all these faggot fell asleep on me,1
all these fuckin dudes the do at the the fuck up and play,1
all these fuckin dudes do is bitch at the refsshut the fuck up up and play,1
all these be careful you just cos she good dont mean shes good for you,1
all hoes fuckin be careful just be cos she look good mean shes good for you,1
all these hoes fucking but they dont want to seem fucking you like a hoe so you gotta hit em on the low,1
all these hoes fucking they you dont the want to seem like a hoe so you gotta hit em on the low,1
all these say that wanna be cuffed bitch cuff this say,1
all these hoes say that hoes wanna be cuffed bitch cuff this dick,1
all these hoes trife i can never cuff ive hurt before so cuff i can never give a,1
all these hoes trife i can never cuff ive been before so i can never a these,1
all these hoes want boyfriends the but the last i need is more ties,1
all these is want boyfriends but the last thing i need is more ties,1
all these with these love quote pages are some pussies them niggas dont be love living what they talking bout,1
all these with these love quote pages are dont some pussies them niggas dont be living what they talking,1
all these ratchet killin gossip girl,1
all these ratchet bitches killin gossip girl,1
these ratchet hoes be on tha same stuff,1
all these ratchet hoes be tha stuff,1
all these fakin so called real niggas and they hoes aint nuttin but uncle some massah luvin uncle toms amp aunt jamammis fakin funk,1
all these so real niggas and aint they hoes aint nuttin but some massah luvin amp aunt jamammis fakin da funk all,1
all flipped these touch screen phones and hoe u still got flipped,1
these touch screen phones and hoe u still got got flipped,1
theses on me they so phony,1
all theses hoes on me they so phony,1
all trash now thats a lot of stolen shoes,2
all trash now thats a lot of stolen shoes,2
all yall bitches corny lol,1
all yall bitches corny lol,1
all yall bitches dress alike wassup that,1
all yall bitches dress alike wit that,1
all yall bitches fake an wanna bs get life,1
all yall fake an wanna bs get yall life,1
all bitches can keep getting jealous i ittttt,1
jealous all you bitches can keep getting jealous i loveeee ittttt,1
all you bitches extra easy yall drunk lol unless unless ur friends there to save youu,1
you bitches easy extra easy when yall drunk lol ur friends there to save youu,1
all you bitches know trying to find yourself who on the who are you kidding lol,1
all bitches know youre trying to find yourself on the on website who are you kidding lol,1
all you bitches thirsty hella worried about ig,1
you bitches thirsty hella worried about ig,1
shit all you gotta do is be funny witty and charming and the bitches will come to you naturally you aint even gotta do shit but be come,1
all you gotta do be funny do witty all charming and the bitches will come to you you even shit but be,1
all you hoes are all hoes tweetin ya panties bein wet,1
all you hoes for tweetin about panties bein wet,1
all you name nicole the jig is up,1
all you hoes middle name isnt nicole the is jig is up,1
all you ladies pop your pussy like this,1
all you ladies pop your pussy like this,1
all you muzzy lovers need one muzzies in the shit mideast to leave dont start no shit shit wont be no shit israel,0
all you muzzy lovers need do one thing tell muzzies dont in thing the mideast leave israel alone dont start no shit wont be no shit,0
all you ofay got left is da oscars better folk enjoy dat before colored folk get dat too,1
all you ofay got ofay left is da oscars better dat before us colored folk get dat too,1
you pussies all my niggas winnin,1
all you pussies is losers all my niggas is is winnin,1
all you see is pussy in my iphone,1
all you see is straight pussy in my iphone,1
all your selfies are are pics cause bitch you always look like ass,1
selfies you are booty pics bitch you always look like ass,1
allergies bothered me all summer now all real of a sudden in the middle of august is startin to get real aint that middle about a bitch,1
allergies bothered all summer now of sudden in the allergies middle of august shit is startin to get real real aint that about a bitch,1
allergies have my eyes all red and chink eyed look like chink im,1
allergies have my eyes all red and chink eyed i look like im eyed stoned,1
da cussed dis at mcdonalds talmbout da register down mcdonalds so cant serve usumm bitch give us da food fa free den,1
almost cussed bitch out at mcdonalds talmbout bitch da almost register dey cant serve usumm bitch give us da food fa free den,1
done with this bitch ass room,1
almost done with this bitch ass room,1
almost i everyone i met in paris almost was absolute trash and if they support republican government i hope they fucking die,1
almost everyone a i met in absolute trash and if they a republican government hope they fucking die,1
almost forgot tweets still bitches,1
almost forgot tweets still no bitches,1
almost got in a fight with a southwest faggot at the southwest carnival lol,1
almost got in a fight with a faggot at the in carnival lol,1
almost got to see a boy white boy around today but he ran like a bitch,0
almost got to see a white boy get beat around today but he ran bitch like a bitch,0
almost half of north american bird species threatened by climate change climate climate environment,2
almost american half of american bird species threatened by climate change climate environment,2
almost just said some bitch shit,1
almost some bitch shit,1
almost quit today they fucked up false to get they me to work harder some hoe shit,1
almost quit today they had me today up to get to harder thats some hoe shit,1
aloha bitches minutes before caught a ft greatwhite okaysomaybeimlying butiwasfishing aloha,1
aloha minutes before caught a ft greatwhite okaysomaybeimlying butiwasfishing,1
alotta they people say they loyal they niggas and bitches yall aint shiiittt someone throw a few dollas in ya face a youll be snitchn,1
people youll say they loyal to they and bitches yall aint shiiittt someone throw a few dollas in ya face youll and be,1
already had to annoying af,1
already had to unfollow that bitch annoying af,1
already more yellows than the the last years combined indycar honda,0
already more yellows than the last years indycar honda,0
already scratched off paying for pussy on my bucket list for,1
scratched off mines paying pussy still on,1
alright vacarro you bitch,1
alright you,1
alright ya faggots lets just stop with all so and no one fuck gives a fuck on what you think of other people and probably lying anyways,0
alright faggots lets just stop with all the so and no one gives a fuck on what you on of other people probably alright lying anyways,0
alright your time is up cheesecake trash,1
alright your time is up cheesecake trash,1
and also love angry also old bartenders pussies have one beer and for a glass of water fuck them i ignore that shit,1
also love angry irish bartenders have one beer and beer ask for of a glass of water fuck them i ignore shit,1
also anyone who wants to wants bitch about the prices at disney needs to check this out next time dollywood,1
also anyone who wants bitch the prices at disney to check out next time bitch,1
also its a hiccup to jihadi propaganda they themselves as the only willing die for their cause the,2
also its a hiccup to the jihadi propaganda they portray themselves the only ones willing to die for cause,2
always a wit my niggah blakk,1
always a good sesh wit my niggah blakk,1
always broke niccas how yu,1
always broke niccas how yu robbin,1
oh always golden oreos were the same as original but oh my i just climaxed,2
always thought golden oreos were the same as were original oreos i climaxed,2
i always wanted to fuck that god i fucked that bitch,1
always wanted to fuck that bitch that thank you i fucked that bitch,1
am i really going sit here and really cry like a bitch,1
am i really going to sit bitch and cry like a bitch,1
am the only gay man without a fag fag hag i i am,1
am i the only gay i a fag hag i i am,1
am i the only person that feels disrespected by front the bird poop suddenly dropping on your front windowe,2
am i only person that feels disrespected by the bird poop suddenly dropping on your person front windowe,2
am i wrong fa laughin at dem laughin niccas on st who be cryin n interrogation room,1
i wrong fa laughin at dem be niccas on st who be cryin n the interrogation room,1
am ghetto,2
am ghetto,2
am so high that birds and planes are peers,2
am so high that birds and my peers,2
am i sorry i cant stand stand some black females especially the full breaded africans bitches being have females std and shit i prefer white girls,1
am sorry cant stand std stand some black females especially the full africans being have std shit i prefer girls,1
zoneing they im possessed its a i keep like bitches the romans with bitches with the a i been a menace for the longest,1
its am omen zoneing they say im possessed its a omen i keep like the with bitches with the trojans i a menace for the longest,1
amanda bynes is crazy idc what else call yall wanna call it da bitch been crazy,1
amanda bynes is crazy idc what yall wanna call is it but da bitch been crazy,1
amanda is a lol bitch omg i beat her ass lol,1
amanda is bitch omg i would her ass lol,1
amazing know what they say about birds of a feather birds,2
amazing you know what say about birds of say a feather,2
amber bad rose is one of those bad bitches who only get along with dudes,1
amber bad rose is one of those bad who only get with dudes,1
amber wants a million wiz like ok ok bitch i spend on cars,1
amber wants a million wiz just like ok bitch i spend that amber on,1
amennn your girlfriend doesnt like that you dont talk talk to that,1
amennn to if your girlfriend doesnt like that bitch you dont talk to that bitch,1
america is white trash and so are all americans,0
is white trash and so all americans,0
american american culture is stuck to the side of the toilet graffiti writers in europe can side create better art without sex jokes,2
american art culture is stuck to the side of the toilet writers side in europe can better art without lowlife trash jokes,2
amina ass peter just fucking the bitch ass i dont like her voice,1
amina dont ass peter you just fucking the bitch i dont like voice,1
amo hangs,2
amo hangs,2
an awesome friday for not a day for anymore another weekend to celebrate progress my fellow queer folk,1
an awesome friday not a day for preweekend newsdumps anymore another weekend to celebrate progress my friday fellow,1
if u aint hoe get up my trap,1
an if u my aint hoe get up out my trap hoooouusssee,1
bucks got racks like black,1
anacortes bucks got racks like a black bitch dwammm,1
and i cant be cant known for fucking wit a trash,1
and be known for fucking wit a trash bitch,1
and i lick it after you clean it like a and dyke but i fuck like a demon,1
and i lick it after you clean it eat pussy a dyke i fuck it like a demon,1
and i wanna say something soooooo on bad to these two cunts on twitter,0
and i wanna say soooooo bad to these two cunts on twitter eh to,0
was bitch,1
and i was like yeah bitch,1
and im definitely top at makin the city but yall love your trap beats yall love probably admit that,0
and im definitely top city makin beats in the city yall niggers love your trap beats so city yall probably wont admit that,0
and im out bout these hoes be pimping me man man,1
and im out bout these hoes be pimping bout me man,1
and im steady tellin dis bitch gtfo my face,1
and im steady tellin bitch my face,1
and ive had enough unfollowing dat ass bitch,1
and ive had enough unfollowing dat ass bitch,1
and a hoe gon be a hoe regardless,1
and hoe gon be a hoe regardless,1
and bitch i aint bout debate with ya funky ass aint either,1
and bitch i aint bout to debate ya i funky ass either,1
and by yall whoever running back telling tunchi im doing thats not my nigga dog niggas nd thats bitches,1
and dog by yall mean whoever running back telling tunchi wtf im doing thats dog not my nigga dog niggas nd bitches,1
and da hoes i kno u background hear vodka n the background,1
and da hoes i hear kno u hear vodka n the background,1
and dis nicca still rapping,1
and dis nicca still rapping,1
and dis shit is for the birds,1
and dis is for birds,1
honking and dont come to my mf house honking ur damn horn get tf out come the car amp ring bell bitch,1
to and dont come to my mf house honking ur damn horn get tf out the car amp get ring my bitch,1
and even if sky come fallin bitch ima still be high i faith in my my weed man,1
and even the sky come come fallin bitch ima still be high i got faith in my weed man,1
gabby was steady walking off laughing like bitch really her if she ever fall around me ima get really in my car and leave her there,1
and gabby was steady walking off laughing im like bitch laughing really if she ever fall walking around ima get in my car leave there,1
and get get my self a bad bitch thats and hunnid,1
get self a bad bitch thats loyal and hunnid,1
and girl ive thinkin of ways thinkin of ways girl to that pussy down,1
and girl been thinkin of ways thinkin of to new ways to beat pussy down,1
and girl and that pussy aint shit to me baby roll up and get high,1
and girl that pussy aint shit to me baby girl roll up and get high pussy,1
and bitch break my weed sometimes,1
and ha bitch break down my weed sometimes,1
and here here standing in the red weighing lbs the pussy destroying champion of the world adam nobodyknowshisrace smith,1
standing in corner weighing lbs destroying the pussy destroying champion of the world adam nobodyknowshisrace smith,1
honestly im a social hoe ill talk there any nowhere in there did i said fuck suck and trap,1
and honestly im a social hoe ill talk to any and everybody nowhere everybody in there did i said fuck suck and trap did,1
and i aint neva gave a fucc a bitch bitch boy,1
and i aint neva gave a a bitch boy,1
and i didnt wanna come off a bitch so i took another hit now i think wanna im feeling to think high,1
and i didnt wanna another off a bitch so took another hit now i think im feeling to high,1
and if u aint a get ho get my trap houuuse,1
and if u a ho get up out trap,1
if yu ever need a there shoulder to on i wont be there cus im ever on my fuck that bitch shit,1
and if yu ever need shoulder to cry on wont bitch be there cus im on my that bitch shit,1
and and ima dream about bitches stuck in a on a hot summer day,1
and ima dream bitches stuck in a van on hot van summer day,1
and its and always the black thats constantly late af for black no reason couldnt refuse the in free til amp shots,1
and its the bitches thats constantly late af for no reason couldnt refuse the ladies in constantly free amp shots,1
and its gotta be some ghetto fool,2
and its gotta be ghetto fool,2
and just like me bitch,1
and just like me that bitch loaded,1
and little bitch ass,1
and little bitch ass,1
and mad hoes you can ask beavis hoes i get nothing butthead,1
and mad mad hoes you can ask beavis i get nothing butthead,1
and my bitch gon blast and she got the ass gon like,1
and my the bitch gon blast and she got the ass like,1
and my mom was really getting me a car smh hoe f f u for dat,1
and my mom was really getting me a car smh hoe f getting u for dat,1
and niccas are hot if they if paid bucks for that payperview,1
and they niccas are hot if they paid bucks for payperview,1
and now jihadis bragging about a massive bombing sadr city in baghdad in onslaught,2
and bragging about a massive massive bombing in sadr city in baghdad onslaught,2
and now ass and lookin bitches will of be the terms of will be overused amp abused in way,1
and lookin ass and lookin ass bitches lookin will be the terms of will be overused amp abused in every be fucking way,1
and course some p rascally teabagger on the radio blaming the dead az firefighters on biggovernment oy vey tcot the p teaparty,2
and of course some rascally teabagger oy on radio is blaming the dead az firefighters biggovernment oy vey teaparty,2
and rememberalways be the person youre born to be dont have queer take something born from that message nationalcomingoutday,1
and rememberalways be the person youre born to be you dont have to be to take you dont something from that message nationalcomingoutday,1
and since im my gino marley my bitch flew from japan,1
since im marley bitch just flew from japan,1
and someone from my class is across literally sitting across from me on the bus so i cant even call dad bitch and bitch,1
and someone from my class is literally dad sitting across bus from me on the bus so i cant even dad and bitch,1
and jew favorited my tweet though tweet lol dont have anymore for this trash,0
and the jew favorited my tweet though tweet lol dont have anymore time for this trash,0
and them niggas pussiescameltoes,1
and them niggas pussiescameltoes,1
and these hoes aint as as they looki need to take my if own advice doee cause if that then im good cause,1
and aint take as good as they looki need to take my as own advice cause if that pusxy good then im good,1
and vice versa hoes,1
vice versa he has hoes,1
and weres bitch boy,1
weres bitch boy,1
and when i doh doh bitch doh bitch that be kdot,1
be and when i say doh doh doh doh bitch that be kdot,1
and when bitches be like me him against the world bitch nobody know yall world together nobody hating,1
bitches be be like and him the world bitch dont nobody even yall together nobody,1
and where do you think games items from thrift go the garbage think of all trash the great games that are in trash dumps as we speak,2
and where do you think items thrift stores all go the garbage think of do all the great games in trash dumps as we speak,2
and you a even when you you say you me ditch you a bitch i pray you crash like caroline into a ditch,1
and you a bitch even when bitch you say you love you a bitch i bitch pray you crash caroline a ditch,1
and you adopted bitch bitch i dont give fuck what kind of mental illness claimin imma kill ya,1
and you bitch i dont give fuck what kind of mental illness claimin bitch imma kill ya,1
we you kno we the opposite of down bitch we up,1
and you kno the opposite down bitch we up,1
and youre bitch that youre a little fucking worm you know that,1
and youre a a bitch youre a little fucking worm you know that,1
angel stop that fugly bitch,1
angel rting that fugly bitch,1
mike oz,2
anglosaxon mike oz,2
hood bitches with weave is the worst thing ever weave weave that be their ashy,0
ankles hood bitches with long weave is the worst thing ever weave that be touching their ashy ankles worst,0
annie you crazy hoe,1
annie you crazy hoe,1
annnnd youre a dyke,1
youre a dyke,1
annoying yelling bint next door has locked herself,2
annoying bint next door has locked herself out,2
another bad bitch fuck her for a hour another another cigarette another another shower,1
another bad bitch fuck for a hour bitch another cigarette another nut another shower,1
another high point was a hungarian was calling me cheat fuck and cheat pussy for doing well,1
another high point a hungarian calling me well fuck and cheat pussy for doing well,1
another long mornin smhthank god a nicca out here to see it god tho real shit,1
another mornin smhthank god real a nicca out here to see it tho real shit,1
another major development in the jihadi al hardcore jihadi theorist another asks specifically for relief amp aid workers release,2
another development in the jihadi circles al maqdisi hardcore workers jihadi theorist asks specifically for relief amp aid workers release,2
nigga hoe is another nigga problem been had hits,1
another had nigga hoe is another nigga problem been had hits,1
another season of retweeting every one one of s yankee tweets,2
another season of tweets retweeting every one of s yankee tweets,2
another woman aint gon me keep me coming girl these hoes aint got nothing on ya,1
another woman aint gon keep me coming another girl these hoes aint got nothing on ya,1
any bitch who show up friday looking like the bitch from the ring im punching straight the face bitch,1
any bitch who show up friday ring looking like bitch from ring im punching straight in the face,1
any dope hoes nigga or pretty chick is gon have people wantin is their attention yall gotta grow up that you got hoes shit,1
any dope or pretty chick is gon have wantin have their attention yall grow up with that you hoes shit,1
any man even considering considering plastic surgery is gay gay gay man boy say id more hoes then u after i get these new lips,1
any man even considering plastic surgery is gay gay gay imagine after more ya boy id get more hoes then u after i get new lips,1
any gettin it n da ass a fag howw please explain this twitter logic howw im confused,1
any nicca gettin it n ass is a fag howw please explain it this twitter logic im confused,1
any person there that puts anybody elses business out there whatever reason is bitch,1
any person that that puts business out for whatever reason is a bitch,1
any about pregnant bitches at centreville i should know about in about to move there idk i,1
pregnant at centreville i should know about in about to move idk i dont to cville move,1
any pussy i had i can get again,1
any pussy i had i can get again,1
any solution to zog which doesnt deal doesnt with demographics only laws is no solution northwestimperative,2
any is solution to zog which doesnt deal with demographics only laws is no solution northwestimperative,2
any where the at is where the pussy go,1
any where the at is where pussy go,1
anyone want some absolutely anyone amazing and deliciously fresh perfect monkey bread,2
anyone want some absolutely amazing and deliciously fresh perfect,2
anyone want to share their thoughts on their mock you draft kidding shut your mouth you clods,1
anyone want to share their thoughts to on mock draft just kidding shut your filthy damned mouth you clods,1
anyone came to the as an to indentured servant is white trash,0
anyone who came to the us trash as an is white trash,0
anytime somebody say u wan hear a funny shit shit gon be trash,1
anytime somebody u wan hear a funny that shit gon funny be,1
apaches mm turn jihadis into tomato soup,0
apaches rounds turn jihadis into tomato soup,0
apologizing in advance for my im thee biggest bitch when thee im studying,1
bitch apologizing advance for my actions im thee biggest bitch when im studying,1
apolonia of imperial ca misspells phalarope a bird that resembles the of schwa spellingbee,2
apolonia of imperial ca misspells ca phalarope a bird that resembles sandpiper the dreaded schwa spellingbee,2
apparently i got chunky for my bday worse bday present ever ever lol,2
apparently i got for my bday for worse bday present ever lol diettime,2
apparently im a honky pfft like a bad thing,2
apparently im a honky pfft like thats a bad,2
apparently not wanting to trade your nitro m in csgo makes you to a collossal faggot,1
apparently not wanting to trade your nitro m in csgo makes you makes a collossal faggot,1
apparently saying something nice to these days means with youre trying to them with your poker over yourselves bitches,1
apparently over something nice to someone these days means youre trying to stick them with your get over yourselves bitches,1
apple need to add colored emoji,2
apple need to add colored,2
apple sauce,1
apple bitch,1
appropriately this guy guy the wv yellow rick james on his face,2
appropriately yellow this guy wears the wv yellow rick james on his face,2
are pet pig is about to die this blows,1
are pet guinea pig is about to die about this fucking blows,1
are little guinea died,2
are poor little pig died,2
nigguhs saying you donald trump as prez donald that nigguh understand american struggles,1
you nigguhs saying you trump want donald trump prez that nigguh dont understand real struggles,1
are single but your pussy is in a relationship,1
are single but your pussy is in a relationship,1
are you tired of the mock drafts lets just do if clowney round not the st pick who thinks lets round becomes chaos showofhands,2
are you tired mock of the mock drafts lets the just do this if clowney is not the st pick who thinks round becomes chaos showofhands,2
arent these little border jumpers supposed to be be in school,2
arent these jumpers little border jumpers supposed to be in school,2
argue make not to break to up amp back together retarded in my eyes,1
to make up not break up amp get to back together thats retarded in my eyes,1
arguing over a bitch with a glued on,1
arguing over a bitch with a glued on butt,1
arod like ugly that like to fuck,1
arod like ugly bitches that like to fuck,1
arroz con pollo,2
arroz con,2
arturo keeps calling me,1
arturo keeps calling me ghetto,1
as chanice say that i realize the coons yuh move from drinking moet to belaire all feel all yuh fancy with all yuh all champagne eh,2
as chanice that i realize the coons move from drinking moet to belaire all move yuh feel all yuh so fancy chanice with yuh champagne eh,2
as i the tweeted before any man telling me to go to the kitchen this season could tell before his mom that father probably wouldnt of leftbitch,1
wouldnt as i tweeted before man telling me to go to the kitchen this season could tell his mom that wouldnt father wouldnt of leftbitch,1
as close a girlfriend im never getting close my boyfriend friends cause they can be telling me one thing and boyfriend telling these hoes another,1
be as a girlfriend never getting close to cause my boyfriend friends cause they can be telling me one thing and telling these hoes another,1
as a girlfriend you gotta accept the gone be up in his face but as a boyfriend face he face better let them hoes know wassup,1
as a them girlfriend gotta accept the hoes accept gone be all up in his but as a boyfriend he better them hoes know wassup,1
as a man i feel like you a bitch if you living off a female havin her buy all yo shit fucc fucc fucc that be on someone,1
as a havin man i feel like never you if you living off a havin her all yo shit fucc never be dependent on someone,1
as always eli has the stupid yaselves hick hayseed look on his face giants fans kill look yaselves its gonna be a,0
as eli has the stupid hick hayseed look on giants fans kill gonna its gonna be a,0
as good as same percy harvin and on the same team sound thats so retarded lmao,1
as good as percy harvin and peyton on the same team sound sound thats so lmao,1
as if it wasnt gon get bacc to me bitch your gon fuccing mind,1
as if it wasnt gon get bacc to me your your fuccing mind wasnt,1
as long as pussy you gon feed me pussy when i get the munchies,1
as long pussy as you gon feed me pussy when i get munchies,1
as of today im cutting muthafuckas off bitchesniggas that love never show love or just temporary people iont need um,1
as of today im cutting muthafuckas off bitchesniggas that never show love or just temporary people iont just need,1
